REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MEASURE_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,25.0,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,26.1,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,27.4,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,28.4,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,29.4,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,30.2,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,31.4,PS,Persons,6,Millions,Normal value,Public
MOZ,Mozambique,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,32.5,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,1.1,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.2,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.2,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.4,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.4,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.4,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.4,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,1.4,PS,Persons,6,Millions,Normal value,Public
NAM,Namibia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,1.5,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,9.7,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,8.1,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,7.9,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,8.5,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,7.7,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,6.8,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,6.1,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,5.9,PS,Persons,6,Millions,Normal value,Public
NPL,Nepal,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,5.3,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.3,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.3,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.3,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.3,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.2,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.2,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.2,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.2,PS,Persons,6,Millions,Normal value,Public
NLD,Netherlands,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.2,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,1.6,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.8,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.9,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,2.0,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.8,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.9,PS,Persons,6,Millions,Normal value,Public
NIC,Nicaragua,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.8,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,18.6,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,18.8,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,19.3,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,20.3,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,21.5,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,22.0,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,22.9,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,23.4,PS,Persons,6,Millions,Normal value,Public
NER,Niger,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,24.0,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,137.5,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,142.4,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,146.9,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,162.3,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,171.6,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,177.8,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,184.3,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,189.8,PS,Persons,6,Millions,Normal value,Public
NGA,Nigeria,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,191.2,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.5,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.4,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.4,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.4,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.3,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.3,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.3,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.3,PS,Persons,6,Millions,Normal value,Public
MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.3,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.1,PS,Persons,6,Millions,Normal value,Public
NOR,Norway,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.1,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,132.4,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,131.6,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,137.7,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,145.9,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,150.0,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,157.2,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,166.3,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,161.7,PS,Persons,6,Millions,Normal value,Public
PAK,Pakistan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,160.7,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,2.2,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,2.1,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,2.1,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,2.4,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,2.4,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,2.4,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,2.4,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,2.4,PS,Persons,6,Millions,Normal value,Public
PAN,Panama,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,2.4,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,1.7,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.6,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.6,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.8,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.9,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.9,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.7,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,1.6,PS,Persons,6,Millions,Normal value,Public
PRY,Paraguay,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,1.6,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,11.3,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,10.6,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,10.2,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,15.1,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,12.4,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,12.3,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,13.0,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,12.3,PS,Persons,6,Millions,Normal value,Public
PER,Peru,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,12.0,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,53.5,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,52.9,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,52.3,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,59.7,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,59.8,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,57.2,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,56.4,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,54.9,PS,Persons,6,Millions,Normal value,Public
PHL,Philippines,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,52.6,PS,Persons,6,Millions,Normal value,Public
POL,Poland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,7.6,PS,Persons,6,Millions,Normal value,Public
POL,Poland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,6.7,PS,Persons,6,Millions,Normal value,Public
